task,index,input_text,prompt,raw_response,parsed_label,gold_label,label_set,label_column_used,parse_error
french_boolq,0,"PASSAGE:
Il a beaucoup été question de la personnalité agressive et exigeante de Steve Jobs. Le magazine Fortune (qui a sacré Jobs « directeur général de la décennie » en novembre 2009) a par exemple écrit qu’il était « considéré comme un des plus grands égotistes de la Silicon Valley ». En 1993, Jobs figure dans la liste des patrons les plus durs de Fortune, en regard de la façon dont il dirige NeXT. Le cofondateur de cette entreprise, Dan’l Lewin, déclare dans ce même magazine que Steve Jobs, durant cette période, « avait des sautes d'humeur inimaginables »,. Jef Raskin, qui fut un temps au début des années 1980 chef de projet pour le Macintosh, a déclaré que Jobs « aurait fait un excellent roi de France », faisant ainsi allusion à sa personnalité impérieuse et démesurée. Pour ce qui est de son style de management chez Pixar, l’animateur américain Floyd Norman déclare qu’il « était un individu adulte, qui n’a jamais interféré avec le travail des cinéastes ».

QUESTION:
Jobs avait-il des sautes d'humeur inimaginables durant la période où il dirigeait NeXT ?",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
french_boolq,1,"PASSAGE:
Le pilote Fiat, Aldo Weilschott, grimpe de la quatorzième place au troisième tour, à la troisième place au cinquième tour, avant que sa voiture ne quitte la route à l'extérieur de Vibraye. Szisz maintient, pour sa part, son avance jusqu'au bout et termine en tête la première journée de course, peu avant midi, avec un temps de 5 h 45 min 30 s 2/5 et 26 min d'avance sur la Clément-Bayard d'Albert Clément. Malgré un démarrage plutôt lent, Felice Nazzaro (Fiat) se classe à la troisième position, 15 min derrière Clément. Dix-sept automobiles terminent la première journée de compétition, le dernier étant Henri Rougier, sur Lorraine-Dietrich, avec un temps de 8 h 15 min 55 s 0, soit deux heures et demie derrière Szisz. Toutes les automobiles encore en lice pour la deuxième journée sont placées dans un parc fermé sous surveillance, même la nuit, afin d'éviter que les écuries apportent des modifications à leurs automobiles.

QUESTION:
Est-ce que Felice Nazzaro se classe à la deuxième position à la fin de la première journée de compétition ?",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
french_boolq,2,"PASSAGE:
En France métropolitaine, la part des crimes ou délits « anti-LGBT » enregistrés dans les très grandes agglomérations de 200 000 habitants et plus (y compris l’agglomération parisienne) diminuent en 2020 après plusieurs années d’augmentation (60 % en 2020 contre 64 % en 2019). Ces communes abritent 41 % de la population (figure 4). Les atteintes diminuent dans l’agglomération parisienne, passant de 27 % en 2019 à 23 % en 2020, alors que la population de cette agglomération représente 17 % de la population totale. Les communes de 200 000 habitants et plus hors agglomération parisienne sont surreprésentées parmi les victimes d’atteintes « anti-LGBT » : 37 % des atteintes « anti-LGBT » en 2020 (36 % en 2019) pour 25 % de la population. Comme l’année précédente, les communes rurales restent sous-représentées parmi les victimes « anti-LGBT » enregistrées en 2020 : 9 % des atteintes ont lieu dans ce type de communes chaque année depuis 2017, ce qui est nettement plus faible que leur part dans la population totale (22 % en 2020). L’analyse de la répartition territoriale des victimes de crimes et délits « anti-LGBT » doit être effectuée avec précaution. En effet, cette répartition ne traduit pas nécessairement un risque plus important d’être victime dans les grandes agglomérations : elle pourrait éventuellement s’expliquer par une propension plus importante à aller déposer plainte pour les faits commis dans les

QUESTION:
Les communes de 200 000 habitants et plus hors agglomération parisienne sont-elles surreprésentées parmi les victimes d'atteintes 'anti-LGBT' ?",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
french_boolq,3,"PASSAGE:
Au quatrième trimestre 2021, le marché des véhicules utilitaires légers neufs poursuit sa baisse pour le troisième trimestre consécutif. Les ventes diminuent de 3,3 %, après - 6,6 % au trimestre précédent. Avec un peu moins de 99 000 ventes au cours du trimestre, le marché est à son plus bas niveau depuis le quatrième trimestre 2016, hors crise sanitaire. Les ventes de poids lourds neufs rebondissent (+ 2,1 %) après deux trimestres de baisse. Avec un peu plus de 11 000 ventes, le marché se situe encore en deçà de son niveau des cinq dernières années, hors crise sanitaire. Les immatriculations de tracteurs routiers rebondissent (+ 6,1 %), alors que le marché des camions se contracte (- 1,9 %).

QUESTION:
Le marché des véhicules utilitaires légers neufs a-t-il augmenté au quatrième trimestre 2021 ?",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
french_boolq,4,"PASSAGE:
L'Université de Mary Hardin--Baylor (UMHB) est un établissement d'enseignement supérieur chrétien mixte situé à Belton, Texas, États-Unis. L'UMHB a été créée par la République du Texas en 1845 sous le nom de Baylor Female College, le département féminin de l'actuelle Baylor University. Il est depuis devenu son propre établissement et s'est développé pour atteindre 3 914 étudiants et délivrer des diplômes au niveau du baccalauréat, de la maîtrise et du doctorat. Elle est affiliée à la Convention générale baptiste du Texas.

QUESTION:
Baylor et Mary Hardin--Baylor sont-ils la même école ?",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
french_boolq,5,"PASSAGE:
La veuve d'Olivier IV, Jeanne de Belleville, fait jurer à ses fils Olivier et Guillaume de venger leur père. Elle consacre sa fortune à lever une armée pour assaillir les troupes favorables à la France stationnées en Bretagne. Menacée sur terre, elle fait armer deux navires et, toujours accompagnée de ses deux fils, mène une guerre de piraterie contre les bateaux français. Cette épopée s'achève lorsque des vaisseaux du roi de France s'emparent des navires de Jeanne de Belleville qui peut s'échapper avec ses deux fils à bord d'une barque. Les cinq jours de dérive suivants sont fatals à Guillaume, qui meurt de soif, de froid et d'épuisement. Olivier et sa mère sont recueillis à Morlaix par des partisans des Montfort, ennemis du roi de France.

QUESTION:
Guillaume, le fils de Jeanne de Belleville, a-t-il survécu à la dérive en mer ?",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
french_boolq,6,"PASSAGE:
Au cours des guerres napoléoniennes, la Royal Navy porta la taille de sa flotte à 175 vaisseaux de ligne et 600 navires au total, ce qui nécessitait 140 000 marins. Alors qu’en temps de paix la Royal Navy était en mesure d’assurer le service de ses navires avec des volontaires, la tâche s’avéra beaucoup plus ardue en temps de guerre. En effet, la Royal Navy entrait alors en concurrence avec des navires marchands et corsaires pour embaucher dans ses équipages le petit groupe de marins expérimentés britanniques, et se servait de la conscription pour faire face au manque de volontaires. Étant donné qu’une grande partie des marins de la marine marchande des États-Unis (estimée à plus de 11 000 en 1805) étaient d’anciens combattants de la marine royale ou des déserteurs, les navires de la Royal Navy décidèrent alors d’intercepter et de fouiller les navires marchands des États-Unis à la recherche de déserteurs. Ceci rendit furieux le gouvernement américain, surtout après l’affaire Chesapeake-Leopard (capture et inspection de l’USS Chesapeake américain par le HMS Leopard britannique).

QUESTION:
Les navires de la Royal Navy interceptaient-ils et fouillaient-ils les navires marchands des États-Unis à la recherche de déserteurs ?",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
french_boolq,7,"PASSAGE:
Du 12 au 27 juin 1925 a lieu une exposition à la galerie Pierre, où Miró présente 16 peintures et 15 dessins. Tous les représentants du groupe surréaliste signent une invitation à l'exposition. Benjamin Péret préface son exposition personnelle, à la galerie Pierre Loeb de Paris. D'autres peintres surréalistes y exposent, parmi lesquels Paul Klee, dont les toiles impressionnent Miró. Fait rare à cette époque, l'inauguration a lieu à minuit, pendant qu'à l'extérieur, un orchestre invité par Picasso joue une sardane. Des files d'attente se forment à l'entrée. Les ventes et les critiques sont très favorables à Miró.

QUESTION:
L'inauguration de l'exposition de Miró a-t-elle eu lieu à midi ?",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
french_boolq,8,"PASSAGE:
À l’inverse de la Type 35A, les années qui suivent sont consacrées à l’élaboration de versions plus performantes destinées à asseoir la domination de Bugatti en compétition ou simplement à s’adapter aux nouvelles réglementations de courses ; ainsi naissent les Type 35C, 35T et 35B et les Type 39 et 39A. Cette dernière voiture permet à Bugatti d'obtenir le titre officiel de Champion du monde des manufacturiers (ou constructeurs) en 1926, grâce aux victoires de Jules Goux aux Grand Prix de l'ACF et de Saint-Sébastien, ainsi que de Louis Charavel au Grand Prix d'Italie en fin de saison (Malcolm Campbell terminant entre-temps deuxième en Grande Bretagne).

QUESTION:
Louis Charavel est-il un pilote de course ?",,ERROR: 'str' object has no attribute 'get',0,1,"[0, 1]",label,
french_boolq,9,"PASSAGE:
D'autres experts vaincus dans des confrontations hommes-machine se sont vu interviewés à cette occasion : Garry Kasparov (battu par Deep Blue en 1997) a ainsi déclaré que « les ordinateurs excellent dans les calculs parfaits ; nos cerveaux, dans les généralités, les planifications à long terme et l’application de modèles généraux à des situations nouvelles. Ce contraste produit des affrontements passionnants dans ces courtes fenêtres de temps où les hommes et les machines jouent à force égale, comme ce fut le cas aux échecs il y a vingt ans et, apparemment, au go aujourd’hui. », et, après la première partie, il a envoyé à Lee Sedol un message de condoléances, lui souhaitant de pouvoir gagner les parties suivantes, mais craignant que « l'inscription soit sur le mur ».

QUESTION:
Est-ce que Lee Sedol a gagné la première partie ?",,ERROR: 'str' object has no attribute 'get',0,0,"[0, 1]",label,
